id,date,terminal,hour,wait_time_minutes
6778,2024-03-07,C,17,30.3
6779,2024-03-07,C,18,46.0
6780,2024-03-07,C,19,29.3
6781,2024-03-07,C,20,21.9
6782,2024-03-07,C,21,15.8
6783,2024-03-07,C,22,9.6
6784,2024-03-07,D,6,21.2
6785,2024-03-07,D,7,37.2
6786,2024-03-07,D,8,36.0
6787,2024-03-07,D,9,30.4
6788,2024-03-07,D,10,17.7
6789,2024-03-07,D,11,14.1
6790,2024-03-07,D,12,18.9
6791,2024-03-07,D,13,17.9
6792,2024-03-07,D,14,14.9
6793,2024-03-07,D,15,17.9
6794,2024-03-07,D,16,33.3
6795,2024-03-07,D,17,28.5
6796,2024-03-07,D,18,37.7
6797,2024-03-07,D,19,24.0
6798,2024-03-07,D,20,17.4
6799,2024-03-07,D,21,20.1
6800,2024-03-07,D,22,9.6
6801,2024-03-07,E,6,11.4
6802,2024-03-07,E,7,46.3
6803,2024-03-07,E,8,39.9
6804,2024-03-07,E,9,32.9
6805,2024-03-07,E,10,12.8
6806,2024-03-07,E,11,17.1
6807,2024-03-07,E,12,14.9
6808,2024-03-07,E,13,15.8
6809,2024-03-07,E,14,11.9
6810,2024-03-07,E,15,11.9
6811,2024-03-07,E,16,42.7
6812,2024-03-07,E,17,44.4
6813,2024-03-07,E,18,37.9
6814,2024-03-07,E,19,37.4
6815,2024-03-07,E,20,15.6
6816,2024-03-07,E,21,11.8
6817,2024-03-07,E,22,23.4
6818,2024-03-07,F,6,13.9
6819,2024-03-07,F,7,44.6
6820,2024-03-07,F,8,52.9
6821,2024-03-07,F,9,33.1
6822,2024-03-07,F,10,19.8
6823,2024-03-07,F,11,19.7
6824,2024-03-07,F,12,16.8
6825,2024-03-07,F,13,15.9
6826,2024-03-07,F,14,22.4
6827,2024-03-07,F,15,16.8
6828,2024-03-07,F,16,34.4
6829,2024-03-07,F,17,53.1
6830,2024-03-07,F,18,29.7
6831,2024-03-07,F,19,25.7
6832,2024-03-07,F,20,12.3
6833,2024-03-07,F,21,14.4
6834,2024-03-07,F,22,17.9
6835,2024-03-08,A,6,14.5
6836,2024-03-08,A,7,38.6
6837,2024-03-08,A,8,30.6
6838,2024-03-08,A,9,37.7
6839,2024-03-08,A,10,18.6
6840,2024-03-08,A,11,14.2
6841,2024-03-08,A,12,15.5
6842,2024-03-08,A,13,18.4
6843,2024-03-08,A,14,14.4
6844,2024-03-08,A,15,15.4
6845,2024-03-08,A,16,41.7
6846,2024-03-08,A,17,31.5
6847,2024-03-08,A,18,32.7
6848,2024-03-08,A,19,32.1
6849,2024-03-08,A,20,17.5
6850,2024-03-08,A,21,9.8
6851,2024-03-08,A,22,18.9
6852,2024-03-08,B,6,13.9
6853,2024-03-08,B,7,48.3
6854,2024-03-08,B,8,46.6
6855,2024-03-08,B,9,42.1
6856,2024-03-08,B,10,12.0
6857,2024-03-08,B,11,5.8
6858,2024-03-08,B,12,16.6
6859,2024-03-08,B,13,12.7
6860,2024-03-08,B,14,19.2
6861,2024-03-08,B,15,11.7
6862,2024-03-08,B,16,42.1
6863,2024-03-08,B,17,39.8
6864,2024-03-08,B,18,36.7
6865,2024-03-08,B,19,46.1
6866,2024-03-08,B,20,17.5
6867,2024-03-08,B,21,24.9
6868,2024-03-08,B,22,13.0
6869,2024-03-08,C,6,18.7
6870,2024-03-08,C,7,41.2
6871,2024-03-08,C,8,30.0
6872,2024-03-08,C,9,42.5
6873,2024-03-08,C,10,11.9
6874,2024-03-08,C,11,21.8
6875,2024-03-08,C,12,19.4
6876,2024-03-08,C,13,18.7
6877,2024-03-08,C,14,5.7
6878,2024-03-08,C,15,21.6
6879,2024-03-08,C,16,25.9
6880,2024-03-08,C,17,28.4
6881,2024-03-08,C,18,27.8
6882,2024-03-08,C,19,35.9
6883,2024-03-08,C,20,13.5
6884,2024-03-08,C,21,23.9
6885,2024-03-08,C,22,16.4
6886,2024-03-08,D,6,18.6
6887,2024-03-08,D,7,31.6
6888,2024-03-08,D,8,43.1
6889,2024-03-08,D,9,37.9
6890,2024-03-08,D,10,23.7
6891,2024-03-08,D,11,21.9
6892,2024-03-08,D,12,13.2
6893,2024-03-08,D,13,16.3
6894,2024-03-08,D,14,14.2
6895,2024-03-08,D,15,15.4
6896,2024-03-08,D,16,30.9
6897,2024-03-08,D,17,30.2
6898,2024-03-08,D,18,37.3
6899,2024-03-08,D,19,36.9
6900,2024-03-08,D,20,11.2
6901,2024-03-08,D,21,11.3
6902,2024-03-08,D,22,15.1
6903,2024-03-08,E,6,20.0
6904,2024-03-08,E,7,28.3
6905,2024-03-08,E,8,41.9
6906,2024-03-08,E,9,41.2
6907,2024-03-08,E,10,13.0
6908,2024-03-08,E,11,17.6
6909,2024-03-08,E,12,11.8
6910,2024-03-08,E,13,15.8
6911,2024-03-08,E,14,16.1
6912,2024-03-08,E,15,19.2
6913,2024-03-08,E,16,40.8
6914,2024-03-08,E,17,23.5
6915,2024-03-08,E,18,29.9
6916,2024-03-08,E,19,41.7
6917,2024-03-08,E,20,9.9
6918,2024-03-08,E,21,18.3
6919,2024-03-08,E,22,20.9
6920,2024-03-08,F,6,18.8
6921,2024-03-08,F,7,47.9
6922,2024-03-08,F,8,35.6
6923,2024-03-08,F,9,37.8
6924,2024-03-08,F,10,17.1
6925,2024-03-08,F,11,14.0
6926,2024-03-08,F,12,16.5
6927,2024-03-08,F,13,13.7
6928,2024-03-08,F,14,18.5
6929,2024-03-08,F,15,21.1
6930,2024-03-08,F,16,34.4
6931,2024-03-08,F,17,28.4
6932,2024-03-08,F,18,39.9
6933,2024-03-08,F,19,43.3
6934,2024-03-08,F,20,15.7
6935,2024-03-08,F,21,11.3
6936,2024-03-08,F,22,16.9
6937,2024-03-09,A,6,17.3
6938,2024-03-09,A,7,65.8
6939,2024-03-09,A,8,38.4
6940,2024-03-09,A,9,37.0
6941,2024-03-09,A,10,30.8
6942,2024-03-09,A,11,15.7
6943,2024-03-09,A,12,28.9
6944,2024-03-09,A,13,24.0
6945,2024-03-09,A,14,27.2
6946,2024-03-09,A,15,18.1
6947,2024-03-09,A,16,54.1
6948,2024-03-09,A,17,25.4
6949,2024-03-09,A,18,36.2
6950,2024-03-09,A,19,28.9
6951,2024-03-09,A,20,17.4
6952,2024-03-09,A,21,19.2
6953,2024-03-09,A,22,26.5
6954,2024-03-09,B,6,17.8
6955,2024-03-09,B,7,52.6
6956,2024-03-09,B,8,48.0
6957,2024-03-09,B,9,54.7
6958,2024-03-09,B,10,19.6
6959,2024-03-09,B,11,22.6
6960,2024-03-09,B,12,31.6
6961,2024-03-09,B,13,21.6
6962,2024-03-09,B,14,23.5
6963,2024-03-09,B,15,31.2
6964,2024-03-09,B,16,32.3
6965,2024-03-09,B,17,56.7
6966,2024-03-09,B,18,36.4
6967,2024-03-09,B,19,53.1
6968,2024-03-09,B,20,21.9
6969,2024-03-09,B,21,25.8
6970,2024-03-09,B,22,18.0
6971,2024-03-09,C,6,18.9
6972,2024-03-09,C,7,55.5
6973,2024-03-09,C,8,44.4
6974,2024-03-09,C,9,36.3
6975,2024-03-09,C,10,16.6
6976,2024-03-09,C,11,14.1
6977,2024-03-09,C,12,25.0
6978,2024-03-09,C,13,16.2
6979,2024-03-09,C,14,13.5
6980,2024-03-09,C,15,19.8
6981,2024-03-09,C,16,41.8
6982,2024-03-09,C,17,49.3
6983,2024-03-09,C,18,49.9
6984,2024-03-09,C,19,59.6
6985,2024-03-09,C,20,26.0
6986,2024-03-09,C,21,21.4
6987,2024-03-09,C,22,19.9
6988,2024-03-09,D,6,26.2
6989,2024-03-09,D,7,51.2
6990,2024-03-09,D,8,46.6
6991,2024-03-09,D,9,58.5
6992,2024-03-09,D,10,14.7
6993,2024-03-09,D,11,23.6
6994,2024-03-09,D,12,15.8
6995,2024-03-09,D,13,26.1
6996,2024-03-09,D,14,16.8
6997,2024-03-09,D,15,17.2
6998,2024-03-09,D,16,40.3
6999,2024-03-09,D,17,49.5
7000,2024-03-09,D,18,49.4
7001,2024-03-09,D,19,38.4
7002,2024-03-09,D,20,20.2
7003,2024-03-09,D,21,27.7
7004,2024-03-09,D,22,19.9
7005,2024-03-09,E,6,24.5
7006,2024-03-09,E,7,70.6
7007,2024-03-09,E,8,47.3
7008,2024-03-09,E,9,46.3
7009,2024-03-09,E,10,15.6
7010,2024-03-09,E,11,19.5
7011,2024-03-09,E,12,22.6
7012,2024-03-09,E,13,15.0
7013,2024-03-09,E,14,22.3
7014,2024-03-09,E,15,20.1
7015,2024-03-09,E,16,37.2
7016,2024-03-09,E,17,37.6
7017,2024-03-09,E,18,37.8
7018,2024-03-09,E,19,40.3
7019,2024-03-09,E,20,25.3
7020,2024-03-09,E,21,20.0
7021,2024-03-09,E,22,30.0
7022,2024-03-09,F,6,19.7
7023,2024-03-09,F,7,51.0
7024,2024-03-09,F,8,60.5
7025,2024-03-09,F,9,55.7
7026,2024-03-09,F,10,27.6
7027,2024-03-09,F,11,20.5
7028,2024-03-09,F,12,22.4
7029,2024-03-09,F,13,18.0
7030,2024-03-09,F,14,22.2
7031,2024-03-09,F,15,29.4
7032,2024-03-09,F,16,39.2
7033,2024-03-09,F,17,36.4
7034,2024-03-09,F,18,59.0
7035,2024-03-09,F,19,59.7
7036,2024-03-09,F,20,25.7
7037,2024-03-09,F,21,20.3
7038,2024-03-09,F,22,23.9
7039,2024-03-10,A,6,20.1
7040,2024-03-10,A,7,50.0
7041,2024-03-10,A,8,52.0
7042,2024-03-10,A,9,65.1
7043,2024-03-10,A,10,24.1
7044,2024-03-10,A,11,14.4
7045,2024-03-10,A,12,22.1
7046,2024-03-10,A,13,23.6
7047,2024-03-10,A,14,19.2
7048,2024-03-10,A,15,29.2
7049,2024-03-10,A,16,42.9
7050,2024-03-10,A,17,48.1
7051,2024-03-10,A,18,38.4
7052,2024-03-10,A,19,42.7
7053,2024-03-10,A,20,20.6
7054,2024-03-10,A,21,20.1
7055,2024-03-10,A,22,24.7
7056,2024-03-10,B,6,20.2
7057,2024-03-10,B,7,65.5
7058,2024-03-10,B,8,68.3
7059,2024-03-10,B,9,50.9
7060,2024-03-10,B,10,23.8
7061,2024-03-10,B,11,20.7
7062,2024-03-10,B,12,23.3
7063,2024-03-10,B,13,16.4
7064,2024-03-10,B,14,23.5
7065,2024-03-10,B,15,20.7
7066,2024-03-10,B,16,38.1
7067,2024-03-10,B,17,43.1
7068,2024-03-10,B,18,57.6
7069,2024-03-10,B,19,54.5
7070,2024-03-10,B,20,22.2
7071,2024-03-10,B,21,24.6
7072,2024-03-10,B,22,20.6
7073,2024-03-10,C,6,19.7
7074,2024-03-10,C,7,55.1
7075,2024-03-10,C,8,54.4
7076,2024-03-10,C,9,52.2
7077,2024-03-10,C,10,16.4
7078,2024-03-10,C,11,32.8
7079,2024-03-10,C,12,17.6
7080,2024-03-10,C,13,20.5
7081,2024-03-10,C,14,15.0
7082,2024-03-10,C,15,20.5
7083,2024-03-10,C,16,43.3
7084,2024-03-10,C,17,30.8
7085,2024-03-10,C,18,37.7
7086,2024-03-10,C,19,58.0
7087,2024-03-10,C,20,23.7
7088,2024-03-10,C,21,23.0
7089,2024-03-10,C,22,24.4
7090,2024-03-10,D,6,24.1
7091,2024-03-10,D,7,42.5
7092,2024-03-10,D,8,58.9
7093,2024-03-10,D,9,51.7
7094,2024-03-10,D,10,24.0
7095,2024-03-10,D,11,22.8
7096,2024-03-10,D,12,16.9
7097,2024-03-10,D,13,21.5
7098,2024-03-10,D,14,18.4
7099,2024-03-10,D,15,26.4
7100,2024-03-10,D,16,54.3
7101,2024-03-10,D,17,41.1
7102,2024-03-10,D,18,40.8
7103,2024-03-10,D,19,45.4
7104,2024-03-10,D,20,15.5
7105,2024-03-10,D,21,12.2
7106,2024-03-10,D,22,17.6
7107,2024-03-10,E,6,22.5
7108,2024-03-10,E,7,57.4
7109,2024-03-10,E,8,63.4
7110,2024-03-10,E,9,47.3
7111,2024-03-10,E,10,20.9
7112,2024-03-10,E,11,24.4
7113,2024-03-10,E,12,19.8
7114,2024-03-10,E,13,24.8
7115,2024-03-10,E,14,20.4
7116,2024-03-10,E,15,19.4
7117,2024-03-10,E,16,36.3
7118,2024-03-10,E,17,49.3
7119,2024-03-10,E,18,38.2
7120,2024-03-10,E,19,41.5
7121,2024-03-10,E,20,15.6
7122,2024-03-10,E,21,22.5
7123,2024-03-10,E,22,21.2
7124,2024-03-10,F,6,18.5
7125,2024-03-10,F,7,47.6
7126,2024-03-10,F,8,46.3
7127,2024-03-10,F,9,41.5
7128,2024-03-10,F,10,25.9
7129,2024-03-10,F,11,18.7
7130,2024-03-10,F,12,18.9
7131,2024-03-10,F,13,15.3
7132,2024-03-10,F,14,19.6
7133,2024-03-10,F,15,19.0
7134,2024-03-10,F,16,57.4
7135,2024-03-10,F,17,50.1
7136,2024-03-10,F,18,37.3
7137,2024-03-10,F,19,30.7
7138,2024-03-10,F,20,24.3
7139,2024-03-10,F,21,15.7
7140,2024-03-10,F,22,14.3
7141,2024-03-11,A,6,9.5
7142,2024-03-11,A,7,36.4
7143,2024-03-11,A,8,39.6
7144,2024-03-11,A,9,36.7
7145,2024-03-11,A,10,13.4
7146,2024-03-11,A,11,16.3
7147,2024-03-11,A,12,17.8
7148,2024-03-11,A,13,17.0
7149,2024-03-11,A,14,13.4
7150,2024-03-11,A,15,16.1
7151,2024-03-11,A,16,57.6
7152,2024-03-11,A,17,31.6
7153,2024-03-11,A,18,44.4
7154,2024-03-11,A,19,44.1
7155,2024-03-11,A,20,11.8
7156,2024-03-11,A,21,13.2
7157,2024-03-11,A,22,16.6
7158,2024-03-11,B,6,17.5
7159,2024-03-11,B,7,40.8
7160,2024-03-11,B,8,29.4
7161,2024-03-11,B,9,49.0
7162,2024-03-11,B,10,13.7
7163,2024-03-11,B,11,13.0
7164,2024-03-11,B,12,11.3
7165,2024-03-11,B,13,15.0
7166,2024-03-11,B,14,12.8
7167,2024-03-11,B,15,7.8
7168,2024-03-11,B,16,36.5
7169,2024-03-11,B,17,40.6
7170,2024-03-11,B,18,27.0
7171,2024-03-11,B,19,34.0
7172,2024-03-11,B,20,11.1
7173,2024-03-11,B,21,16.9
7174,2024-03-11,B,22,18.9
7175,2024-03-11,C,6,20.3
7176,2024-03-11,C,7,48.7
7177,2024-03-11,C,8,32.9
7178,2024-03-11,C,9,38.1
7179,2024-03-11,C,10,14.0
7180,2024-03-11,C,11,20.0
7181,2024-03-11,C,12,14.9
7182,2024-03-11,C,13,21.3
7183,2024-03-11,C,14,12.8
7184,2024-03-11,C,15,23.5
7185,2024-03-11,C,16,31.8
7186,2024-03-11,C,17,34.9
7187,2024-03-11,C,18,36.7
7188,2024-03-11,C,19,43.1
7189,2024-03-11,C,20,12.8
7190,2024-03-11,C,21,15.9
7191,2024-03-11,C,22,24.6
7192,2024-03-11,D,6,15.2
7193,2024-03-11,D,7,60.0
7194,2024-03-11,D,8,49.5
7195,2024-03-11,D,9,50.3
7196,2024-03-11,D,10,20.4
7197,2024-03-11,D,11,14.0
7198,2024-03-11,D,12,10.4
7199,2024-03-11,D,13,10.1
7200,2024-03-11,D,14,12.7
7201,2024-03-11,D,15,13.1
7202,2024-03-11,D,16,40.7
7203,2024-03-11,D,17,40.8
7204,2024-03-11,D,18,41.5
7205,2024-03-11,D,19,30.4
7206,2024-03-11,D,20,22.1
7207,2024-03-11,D,21,9.8
7208,2024-03-11,D,22,15.9
7209,2024-03-11,E,6,18.5
7210,2024-03-11,E,7,24.2
7211,2024-03-11,E,8,40.9
7212,2024-03-11,E,9,54.6
7213,2024-03-11,E,10,23.6
7214,2024-03-11,E,11,11.7
7215,2024-03-11,E,12,20.2
7216,2024-03-11,E,13,22.9
7217,2024-03-11,E,14,17.1
7218,2024-03-11,E,15,13.1
7219,2024-03-11,E,16,32.6
7220,2024-03-11,E,17,34.8
7221,2024-03-11,E,18,42.7
7222,2024-03-11,E,19,22.3
7223,2024-03-11,E,20,10.6
7224,2024-03-11,E,21,9.2
7225,2024-03-11,E,22,11.9
7226,2024-03-11,F,6,20.9
7227,2024-03-11,F,7,40.0
7228,2024-03-11,F,8,34.0
7229,2024-03-11,F,9,48.5
7230,2024-03-11,F,10,15.0
7231,2024-03-11,F,11,20.9
7232,2024-03-11,F,12,15.1
7233,2024-03-11,F,13,15.8
7234,2024-03-11,F,14,21.1
7235,2024-03-11,F,15,19.4
7236,2024-03-11,F,16,20.0
7237,2024-03-11,F,17,33.2
7238,2024-03-11,F,18,44.5
7239,2024-03-11,F,19,51.6
7240,2024-03-11,F,20,11.2
7241,2024-03-11,F,21,15.1
7242,2024-03-11,F,22,13.2
7243,2024-03-12,A,6,22.8
7244,2024-03-12,A,7,43.6
7245,2024-03-12,A,8,58.2
7246,2024-03-12,A,9,51.7
7247,2024-03-12,A,10,25.3
7248,2024-03-12,A,11,24.1
7249,2024-03-12,A,12,27.3
7250,2024-03-12,A,13,20.5
7251,2024-03-12,A,14,15.9
7252,2024-03-12,A,15,16.7
7253,2024-03-12,A,16,34.5
7254,2024-03-12,A,17,37.0
7255,2024-03-12,A,18,50.1
7256,2024-03-12,A,19,59.9
7257,2024-03-12,A,20,17.5
7258,2024-03-12,A,21,27.8
7259,2024-03-12,A,22,23.5
7260,2024-03-12,B,6,15.2
7261,2024-03-12,B,7,50.1
7262,2024-03-12,B,8,31.1
7263,2024-03-12,B,9,43.1
7264,2024-03-12,B,10,15.9
7265,2024-03-12,B,11,26.6
7266,2024-03-12,B,12,21.5
7267,2024-03-12,B,13,19.9
7268,2024-03-12,B,14,19.0
7269,2024-03-12,B,15,18.8
7270,2024-03-12,B,16,47.4
7271,2024-03-12,B,17,47.4
7272,2024-03-12,B,18,32.5
7273,2024-03-12,B,19,57.1
7274,2024-03-12,B,20,25.5
7275,2024-03-12,B,21,17.9
7276,2024-03-12,B,22,25.9
7277,2024-03-12,C,6,27.1
7278,2024-03-12,C,7,54.2
7279,2024-03-12,C,8,46.7
7280,2024-03-12,C,9,32.4
7281,2024-03-12,C,10,27.8
7282,2024-03-12,C,11,15.7
7283,2024-03-12,C,12,13.7
7284,2024-03-12,C,13,18.1
7285,2024-03-12,C,14,19.1
7286,2024-03-12,C,15,20.4
7287,2024-03-12,C,16,45.5
7288,2024-03-12,C,17,51.5
7289,2024-03-12,C,18,48.3
7290,2024-03-12,C,19,45.7
7291,2024-03-12,C,20,25.3
7292,2024-03-12,C,21,13.9
7293,2024-03-12,C,22,15.9
7294,2024-03-12,D,6,22.5
7295,2024-03-12,D,7,39.9
7296,2024-03-12,D,8,67.7
7297,2024-03-12,D,9,48.2
7298,2024-03-12,D,10,16.4
7299,2024-03-12,D,11,17.3
7300,2024-03-12,D,12,20.1
7301,2024-03-12,D,13,15.5
7302,2024-03-12,D,14,11.3
7303,2024-03-12,D,15,26.3
7304,2024-03-12,D,16,46.1
7305,2024-03-12,D,17,44.8
7306,2024-03-12,D,18,44.4
7307,2024-03-12,D,19,37.7
7308,2024-03-12,D,20,17.2
7309,2024-03-12,D,21,25.6
7310,2024-03-12,D,22,20.0
7311,2024-03-12,E,6,31.8
7312,2024-03-12,E,7,56.8
7313,2024-03-12,E,8,50.9
7314,2024-03-12,E,9,56.5
7315,2024-03-12,E,10,14.6
7316,2024-03-12,E,11,27.3
7317,2024-03-12,E,12,22.3
7318,2024-03-12,E,13,20.9
7319,2024-03-12,E,14,13.1
7320,2024-03-12,E,15,22.8
7321,2024-03-12,E,16,39.2
7322,2024-03-12,E,17,50.3
7323,2024-03-12,E,18,44.0
7324,2024-03-12,E,19,64.9
7325,2024-03-12,E,20,28.8
7326,2024-03-12,E,21,24.1
7327,2024-03-12,E,22,19.1
7328,2024-03-12,F,6,13.4
7329,2024-03-12,F,7,38.1
7330,2024-03-12,F,8,61.1
7331,2024-03-12,F,9,40.8
7332,2024-03-12,F,10,16.4
7333,2024-03-12,F,11,27.5
7334,2024-03-12,F,12,17.9
7335,2024-03-12,F,13,20.3
7336,2024-03-12,F,14,21.8
7337,2024-03-12,F,15,29.2
7338,2024-03-12,F,16,49.6
7339,2024-03-12,F,17,43.8
7340,2024-03-12,F,18,54.7
7341,2024-03-12,F,19,40.3
7342,2024-03-12,F,20,21.5
7343,2024-03-12,F,21,26.4
7344,2024-03-12,F,22,23.6
7345,2024-03-13,A,6,16.9
7346,2024-03-13,A,7,33.7
7347,2024-03-13,A,8,27.2
7348,2024-03-13,A,9,41.2
7349,2024-03-13,A,10,8.9
7350,2024-03-13,A,11,17.0
7351,2024-03-13,A,12,9.6
7352,2024-03-13,A,13,9.2
7353,2024-03-13,A,14,23.0
7354,2024-03-13,A,15,24.6
7355,2024-03-13,A,16,47.9
7356,2024-03-13,A,17,34.3
7357,2024-03-13,A,18,31.1
7358,2024-03-13,A,19,38.2
7359,2024-03-13,A,20,27.7
7360,2024-03-13,A,21,18.5
7361,2024-03-13,A,22,16.4
7362,2024-03-13,B,6,22.1
7363,2024-03-13,B,7,35.4
7364,2024-03-13,B,8,46.0
7365,2024-03-13,B,9,40.6
7366,2024-03-13,B,10,14.5
7367,2024-03-13,B,11,17.2
7368,2024-03-13,B,12,20.3
7369,2024-03-13,B,13,8.7
7370,2024-03-13,B,14,18.5
7371,2024-03-13,B,15,16.2
7372,2024-03-13,B,16,34.9
7373,2024-03-13,B,17,37.8
7374,2024-03-13,B,18,28.7
7375,2024-03-13,B,19,39.4
7376,2024-03-13,B,20,15.2
7377,2024-03-13,B,21,16.8
7378,2024-03-13,B,22,13.8
7379,2024-03-13,C,6,14.9
7380,2024-03-13,C,7,40.6
7381,2024-03-13,C,8,42.5
7382,2024-03-13,C,9,45.1
7383,2024-03-13,C,10,10.0
7384,2024-03-13,C,11,21.7
7385,2024-03-13,C,12,21.5
7386,2024-03-13,C,13,8.9
7387,2024-03-13,C,14,20.6
7388,2024-03-13,C,15,14.0
7389,2024-03-13,C,16,36.5
7390,2024-03-13,C,17,36.3
7391,2024-03-13,C,18,42.6
7392,2024-03-13,C,19,27.6
7393,2024-03-13,C,20,21.0
7394,2024-03-13,C,21,19.0
7395,2024-03-13,C,22,11.7
7396,2024-03-13,D,6,20.8
7397,2024-03-13,D,7,48.5
7398,2024-03-13,D,8,37.7
7399,2024-03-13,D,9,35.6
7400,2024-03-13,D,10,21.9
7401,2024-03-13,D,11,17.4
7402,2024-03-13,D,12,15.6
7403,2024-03-13,D,13,17.8
7404,2024-03-13,D,14,9.9
7405,2024-03-13,D,15,17.3
7406,2024-03-13,D,16,33.4
7407,2024-03-13,D,17,37.3
7408,2024-03-13,D,18,49.7
7409,2024-03-13,D,19,49.1
7410,2024-03-13,D,20,19.9
7411,2024-03-13,D,21,18.4
7412,2024-03-13,D,22,18.6
7413,2024-03-13,E,6,18.4
7414,2024-03-13,E,7,45.9
7415,2024-03-13,E,8,43.3
7416,2024-03-13,E,9,48.1
7417,2024-03-13,E,10,14.0
7418,2024-03-13,E,11,14.2
7419,2024-03-13,E,12,14.0
7420,2024-03-13,E,13,16.4
7421,2024-03-13,E,14,19.1
7422,2024-03-13,E,15,12.8
7423,2024-03-13,E,16,43.7
7424,2024-03-13,E,17,39.1
7425,2024-03-13,E,18,44.6
7426,2024-03-13,E,19,49.3
7427,2024-03-13,E,20,19.2
7428,2024-03-13,E,21,11.2
7429,2024-03-13,E,22,14.6
7430,2024-03-13,F,6,11.2
7431,2024-03-13,F,7,44.2
7432,2024-03-13,F,8,46.1
7433,2024-03-13,F,9,37.3
7434,2024-03-13,F,10,15.4
7435,2024-03-13,F,11,14.5
7436,2024-03-13,F,12,19.1
7437,2024-03-13,F,13,22.5
7438,2024-03-13,F,14,15.9
7439,2024-03-13,F,15,16.5
7440,2024-03-13,F,16,29.6
7441,2024-03-13,F,17,35.5
7442,2024-03-13,F,18,34.0
7443,2024-03-13,F,19,23.1
7444,2024-03-13,F,20,11.0
7445,2024-03-13,F,21,14.0
7446,2024-03-13,F,22,20.3
7447,2024-03-14,A,6,16.1
7448,2024-03-14,A,7,48.7
7449,2024-03-14,A,8,39.0
7450,2024-03-14,A,9,40.2
7451,2024-03-14,A,10,15.1
7452,2024-03-14,A,11,15.5
7453,2024-03-14,A,12,20.1
7454,2024-03-14,A,13,10.6
7455,2024-03-14,A,14,16.5
7456,2024-03-14,A,15,16.9
7457,2024-03-14,A,16,37.5
7458,2024-03-14,A,17,37.2
7459,2024-03-14,A,18,35.0
7460,2024-03-14,A,19,40.6
7461,2024-03-14,A,20,17.5
7462,2024-03-14,A,21,18.7
7463,2024-03-14,A,22,22.0
7464,2024-03-14,B,6,12.8
7465,2024-03-14,B,7,45.9
7466,2024-03-14,B,8,34.5
7467,2024-03-14,B,9,29.4
7468,2024-03-14,B,10,16.9
7469,2024-03-14,B,11,19.7
7470,2024-03-14,B,12,15.4
7471,2024-03-14,B,13,13.6
7472,2024-03-14,B,14,15.1
7473,2024-03-14,B,15,18.2
7474,2024-03-14,B,16,32.6
7475,2024-03-14,B,17,38.8
7476,2024-03-14,B,18,38.1
7477,2024-03-14,B,19,45.1
7478,2024-03-14,B,20,16.6
7479,2024-03-14,B,21,12.3
7480,2024-03-14,B,22,16.9
7481,2024-03-14,C,6,19.1
7482,2024-03-14,C,7,30.8
7483,2024-03-14,C,8,29.6
7484,2024-03-14,C,9,36.2
7485,2024-03-14,C,10,18.5
7486,2024-03-14,C,11,17.8
7487,2024-03-14,C,12,13.8
7488,2024-03-14,C,13,12.9
7489,2024-03-14,C,14,12.6
7490,2024-03-14,C,15,18.2
7491,2024-03-14,C,16,46.5
7492,2024-03-14,C,17,37.1
7493,2024-03-14,C,18,31.2
7494,2024-03-14,C,19,38.6
7495,2024-03-14,C,20,23.7
7496,2024-03-14,C,21,11.9
7497,2024-03-14,C,22,12.6
7498,2024-03-14,D,6,14.2
7499,2024-03-14,D,7,47.1
7500,2024-03-14,D,8,39.2
7501,2024-03-14,D,9,40.8
7502,2024-03-14,D,10,20.9
7503,2024-03-14,D,11,26.5
7504,2024-03-14,D,12,13.6
7505,2024-03-14,D,13,22.1
7506,2024-03-14,D,14,14.7
7507,2024-03-14,D,15,8.1
7508,2024-03-14,D,16,53.7
7509,2024-03-14,D,17,31.4
7510,2024-03-14,D,18,41.6
7511,2024-03-14,D,19,41.9
7512,2024-03-14,D,20,12.8
7513,2024-03-14,D,21,20.4
7514,2024-03-14,D,22,8.7
7515,2024-03-14,E,6,17.8
7516,2024-03-14,E,7,31.2
7517,2024-03-14,E,8,47.5
7518,2024-03-14,E,9,38.4
7519,2024-03-14,E,10,14.7
7520,2024-03-14,E,11,22.0
7521,2024-03-14,E,12,7.0
7522,2024-03-14,E,13,19.3
7523,2024-03-14,E,14,20.1
7524,2024-03-14,E,15,17.2
7525,2024-03-14,E,16,36.7
7526,2024-03-14,E,17,25.4
7527,2024-03-14,E,18,28.0
7528,2024-03-14,E,19,45.0
7529,2024-03-14,E,20,16.6
7530,2024-03-14,E,21,26.2
7531,2024-03-14,E,22,20.4
7532,2024-03-14,F,6,18.6
7533,2024-03-14,F,7,40.6
7534,2024-03-14,F,8,43.2
7535,2024-03-14,F,9,52.6
7536,2024-03-14,F,10,16.7
7537,2024-03-14,F,11,14.7
7538,2024-03-14,F,12,13.5
7539,2024-03-14,F,13,13.4
7540,2024-03-14,F,14,12.6
7541,2024-03-14,F,15,13.8
7542,2024-03-14,F,16,29.6
7543,2024-03-14,F,17,39.8
7544,2024-03-14,F,18,24.3
7545,2024-03-14,F,19,34.8
7546,2024-03-14,F,20,26.5
7547,2024-03-14,F,21,15.0
7548,2024-03-14,F,22,15.4
7549,2024-03-15,A,6,21.0
7550,2024-03-15,A,7,34.3
7551,2024-03-15,A,8,35.6
7552,2024-03-15,A,9,36.8
7553,2024-03-15,A,10,16.5
