id,date,terminal,hour,passenger_count
7311,2024-03-12,E,6,280
7312,2024-03-12,E,7,389
7313,2024-03-12,E,8,322
7314,2024-03-12,E,9,340
7315,2024-03-12,E,10,149
7316,2024-03-12,E,11,225
7317,2024-03-12,E,12,252
7318,2024-03-12,E,13,185
7319,2024-03-12,E,14,125
7320,2024-03-12,E,15,214
7321,2024-03-12,E,16,285
7322,2024-03-12,E,17,291
7323,2024-03-12,E,18,332
7324,2024-03-12,E,19,369
7325,2024-03-12,E,20,229
7326,2024-03-12,E,21,217
7327,2024-03-12,E,22,193
7328,2024-03-12,F,6,147
7329,2024-03-12,F,7,373
7330,2024-03-12,F,8,388
7331,2024-03-12,F,9,336
7332,2024-03-12,F,10,185
7333,2024-03-12,F,11,244
7334,2024-03-12,F,12,184
7335,2024-03-12,F,13,189
7336,2024-03-12,F,14,196
7337,2024-03-12,F,15,226
7338,2024-03-12,F,16,331
7339,2024-03-12,F,17,328
7340,2024-03-12,F,18,380
7341,2024-03-12,F,19,303
7342,2024-03-12,F,20,161
7343,2024-03-12,F,21,240
7344,2024-03-12,F,22,209
7345,2024-03-13,A,6,176
7346,2024-03-13,A,7,345
7347,2024-03-13,A,8,309
7348,2024-03-13,A,9,369
7349,2024-03-13,A,10,141
7350,2024-03-13,A,11,227
7351,2024-03-13,A,12,179
7352,2024-03-13,A,13,144
7353,2024-03-13,A,14,243
7354,2024-03-13,A,15,290
7355,2024-03-13,A,16,337
7356,2024-03-13,A,17,308
7357,2024-03-13,A,18,281
7358,2024-03-13,A,19,330
7359,2024-03-13,A,20,225
7360,2024-03-13,A,21,200
7361,2024-03-13,A,22,235
7362,2024-03-13,B,6,260
7363,2024-03-13,B,7,309
7364,2024-03-13,B,8,371
7365,2024-03-13,B,9,283
7366,2024-03-13,B,10,167
7367,2024-03-13,B,11,228
7368,2024-03-13,B,12,198
7369,2024-03-13,B,13,135
7370,2024-03-13,B,14,241
7371,2024-03-13,B,15,178
7372,2024-03-13,B,16,354
7373,2024-03-13,B,17,340
7374,2024-03-13,B,18,286
7375,2024-03-13,B,19,354
7376,2024-03-13,B,20,212
7377,2024-03-13,B,21,207
7378,2024-03-13,B,22,181
7379,2024-03-13,C,6,155
7380,2024-03-13,C,7,343
7381,2024-03-13,C,8,342
7382,2024-03-13,C,9,394
7383,2024-03-13,C,10,134
7384,2024-03-13,C,11,258
7385,2024-03-13,C,12,261
7386,2024-03-13,C,13,174
7387,2024-03-13,C,14,256
7388,2024-03-13,C,15,159
7389,2024-03-13,C,16,365
7390,2024-03-13,C,17,287
7391,2024-03-13,C,18,361
7392,2024-03-13,C,19,262
7393,2024-03-13,C,20,243
7394,2024-03-13,C,21,251
7395,2024-03-13,C,22,141
7396,2024-03-13,D,6,270
7397,2024-03-13,D,7,400
7398,2024-03-13,D,8,280
7399,2024-03-13,D,9,340
7400,2024-03-13,D,10,241
7401,2024-03-13,D,11,228
7402,2024-03-13,D,12,204
7403,2024-03-13,D,13,237
7404,2024-03-13,D,14,165
7405,2024-03-13,D,15,201
7406,2024-03-13,D,16,286
7407,2024-03-13,D,17,325
7408,2024-03-13,D,18,360
7409,2024-03-13,D,19,351
7410,2024-03-13,D,20,208
7411,2024-03-13,D,21,239
7412,2024-03-13,D,22,243
7413,2024-03-13,E,6,271
7414,2024-03-13,E,7,406
7415,2024-03-13,E,8,386
7416,2024-03-13,E,9,397
7417,2024-03-13,E,10,209
7418,2024-03-13,E,11,188
7419,2024-03-13,E,12,234
7420,2024-03-13,E,13,230
7421,2024-03-13,E,14,211
7422,2024-03-13,E,15,192
7423,2024-03-13,E,16,309
7424,2024-03-13,E,17,303
7425,2024-03-13,E,18,370
7426,2024-03-13,E,19,367
7427,2024-03-13,E,20,245
7428,2024-03-13,E,21,157
7429,2024-03-13,E,22,185
7430,2024-03-13,F,6,189
7431,2024-03-13,F,7,335
7432,2024-03-13,F,8,434
7433,2024-03-13,F,9,376
7434,2024-03-13,F,10,213
7435,2024-03-13,F,11,181
7436,2024-03-13,F,12,234
7437,2024-03-13,F,13,287
7438,2024-03-13,F,14,203
7439,2024-03-13,F,15,190
7440,2024-03-13,F,16,316
7441,2024-03-13,F,17,307
7442,2024-03-13,F,18,319
7443,2024-03-13,F,19,295
7444,2024-03-13,F,20,164
7445,2024-03-13,F,21,199
7446,2024-03-13,F,22,203
7447,2024-03-14,A,6,189
7448,2024-03-14,A,7,418
7449,2024-03-14,A,8,376
7450,2024-03-14,A,9,389
7451,2024-03-14,A,10,230
7452,2024-03-14,A,11,204
7453,2024-03-14,A,12,208
7454,2024-03-14,A,13,165
7455,2024-03-14,A,14,226
7456,2024-03-14,A,15,186
7457,2024-03-14,A,16,294
7458,2024-03-14,A,17,372
7459,2024-03-14,A,18,266
7460,2024-03-14,A,19,388
7461,2024-03-14,A,20,265
7462,2024-03-14,A,21,191
7463,2024-03-14,A,22,271
7464,2024-03-14,B,6,164
7465,2024-03-14,B,7,399
7466,2024-03-14,B,8,360
7467,2024-03-14,B,9,287
7468,2024-03-14,B,10,174
7469,2024-03-14,B,11,193
7470,2024-03-14,B,12,231
7471,2024-03-14,B,13,180
7472,2024-03-14,B,14,189
7473,2024-03-14,B,15,221
7474,2024-03-14,B,16,339
7475,2024-03-14,B,17,316
7476,2024-03-14,B,18,307
7477,2024-03-14,B,19,357
7478,2024-03-14,B,20,187
7479,2024-03-14,B,21,152
7480,2024-03-14,B,22,184
7481,2024-03-14,C,6,221
7482,2024-03-14,C,7,354
7483,2024-03-14,C,8,339
7484,2024-03-14,C,9,309
7485,2024-03-14,C,10,194
7486,2024-03-14,C,11,209
7487,2024-03-14,C,12,159
7488,2024-03-14,C,13,192
7489,2024-03-14,C,14,156
7490,2024-03-14,C,15,194
7491,2024-03-14,C,16,389
7492,2024-03-14,C,17,326
7493,2024-03-14,C,18,256
7494,2024-03-14,C,19,333
7495,2024-03-14,C,20,252
7496,2024-03-14,C,21,144
7497,2024-03-14,C,22,158
7498,2024-03-14,D,6,210
7499,2024-03-14,D,7,356
7500,2024-03-14,D,8,408
7501,2024-03-14,D,9,352
7502,2024-03-14,D,10,233
7503,2024-03-14,D,11,261
7504,2024-03-14,D,12,165
7505,2024-03-14,D,13,229
7506,2024-03-14,D,14,183
7507,2024-03-14,D,15,111
7508,2024-03-14,D,16,339
7509,2024-03-14,D,17,343
7510,2024-03-14,D,18,258
7511,2024-03-14,D,19,301
7512,2024-03-14,D,20,175
7513,2024-03-14,D,21,232
7514,2024-03-14,D,22,138
7515,2024-03-14,E,6,204
7516,2024-03-14,E,7,266
7517,2024-03-14,E,8,375
7518,2024-03-14,E,9,365
7519,2024-03-14,E,10,179
7520,2024-03-14,E,11,257
7521,2024-03-14,E,12,95
7522,2024-03-14,E,13,199
7523,2024-03-14,E,14,247
7524,2024-03-14,E,15,205
7525,2024-03-14,E,16,374
7526,2024-03-14,E,17,301
7527,2024-03-14,E,18,313
7528,2024-03-14,E,19,369
7529,2024-03-14,E,20,235
7530,2024-03-14,E,21,295
7531,2024-03-14,E,22,204
7532,2024-03-14,F,6,208
7533,2024-03-14,F,7,341
7534,2024-03-14,F,8,351
7535,2024-03-14,F,9,403
7536,2024-03-14,F,10,199
7537,2024-03-14,F,11,167
7538,2024-03-14,F,12,184
7539,2024-03-14,F,13,196
7540,2024-03-14,F,14,170
7541,2024-03-14,F,15,181
7542,2024-03-14,F,16,280
7543,2024-03-14,F,17,303
7544,2024-03-14,F,18,366
7545,2024-03-14,F,19,321
7546,2024-03-14,F,20,298
7547,2024-03-14,F,21,169
7548,2024-03-14,F,22,219
7549,2024-03-15,A,6,208
7550,2024-03-15,A,7,386
7551,2024-03-15,A,8,335
7552,2024-03-15,A,9,345
7553,2024-03-15,A,10,216
7554,2024-03-15,A,11,179
7555,2024-03-15,A,12,129
7556,2024-03-15,A,13,252
7557,2024-03-15,A,14,235
7558,2024-03-15,A,15,183
7559,2024-03-15,A,16,328
7560,2024-03-15,A,17,360
7561,2024-03-15,A,18,373
7562,2024-03-15,A,19,324
7563,2024-03-15,A,20,176
7564,2024-03-15,A,21,258
7565,2024-03-15,A,22,203
7566,2024-03-15,B,6,194
7567,2024-03-15,B,7,370
7568,2024-03-15,B,8,406
7569,2024-03-15,B,9,358
7570,2024-03-15,B,10,239
7571,2024-03-15,B,11,191
7572,2024-03-15,B,12,224
7573,2024-03-15,B,13,162
7574,2024-03-15,B,14,242
7575,2024-03-15,B,15,172
7576,2024-03-15,B,16,338
7577,2024-03-15,B,17,260
7578,2024-03-15,B,18,320
7579,2024-03-15,B,19,327
7580,2024-03-15,B,20,172
7581,2024-03-15,B,21,195
7582,2024-03-15,B,22,210
7583,2024-03-15,C,6,222
7584,2024-03-15,C,7,364
7585,2024-03-15,C,8,413
7586,2024-03-15,C,9,406
7587,2024-03-15,C,10,198
7588,2024-03-15,C,11,146
7589,2024-03-15,C,12,180
7590,2024-03-15,C,13,110
7591,2024-03-15,C,14,192
7592,2024-03-15,C,15,256
7593,2024-03-15,C,16,351
7594,2024-03-15,C,17,323
7595,2024-03-15,C,18,290
7596,2024-03-15,C,19,324
7597,2024-03-15,C,20,285
7598,2024-03-15,C,21,259
7599,2024-03-15,C,22,193
7600,2024-03-15,D,6,140
7601,2024-03-15,D,7,448
7602,2024-03-15,D,8,330
7603,2024-03-15,D,9,381
7604,2024-03-15,D,10,137
7605,2024-03-15,D,11,187
7606,2024-03-15,D,12,137
7607,2024-03-15,D,13,153
7608,2024-03-15,D,14,163
7609,2024-03-15,D,15,219
7610,2024-03-15,D,16,316
7611,2024-03-15,D,17,428
7612,2024-03-15,D,18,365
7613,2024-03-15,D,19,366
7614,2024-03-15,D,20,220
7615,2024-03-15,D,21,211
7616,2024-03-15,D,22,247
7617,2024-03-15,E,6,104
7618,2024-03-15,E,7,335
7619,2024-03-15,E,8,305
7620,2024-03-15,E,9,284
7621,2024-03-15,E,10,169
7622,2024-03-15,E,11,154
7623,2024-03-15,E,12,247
7624,2024-03-15,E,13,203
7625,2024-03-15,E,14,119
7626,2024-03-15,E,15,212
7627,2024-03-15,E,16,279
7628,2024-03-15,E,17,322
7629,2024-03-15,E,18,335
7630,2024-03-15,E,19,289
7631,2024-03-15,E,20,208
7632,2024-03-15,E,21,216
7633,2024-03-15,E,22,193
7634,2024-03-15,F,6,171
7635,2024-03-15,F,7,360
7636,2024-03-15,F,8,354
7637,2024-03-15,F,9,372
7638,2024-03-15,F,10,189
7639,2024-03-15,F,11,152
7640,2024-03-15,F,12,193
7641,2024-03-15,F,13,213
7642,2024-03-15,F,14,207
7643,2024-03-15,F,15,195
7644,2024-03-15,F,16,300
7645,2024-03-15,F,17,298
7646,2024-03-15,F,18,302
7647,2024-03-15,F,19,363
7648,2024-03-15,F,20,162
7649,2024-03-15,F,21,203
7650,2024-03-15,F,22,149
7651,2024-03-16,A,6,290
7652,2024-03-16,A,7,446
7653,2024-03-16,A,8,434
7654,2024-03-16,A,9,476
7655,2024-03-16,A,10,161
7656,2024-03-16,A,11,208
7657,2024-03-16,A,12,274
7658,2024-03-16,A,13,300
7659,2024-03-16,A,14,278
7660,2024-03-16,A,15,265
7661,2024-03-16,A,16,512
7662,2024-03-16,A,17,435
7663,2024-03-16,A,18,374
7664,2024-03-16,A,19,456
7665,2024-03-16,A,20,234
7666,2024-03-16,A,21,231
7667,2024-03-16,A,22,204
7668,2024-03-16,B,6,243
7669,2024-03-16,B,7,418
7670,2024-03-16,B,8,490
7671,2024-03-16,B,9,462
7672,2024-03-16,B,10,205
7673,2024-03-16,B,11,256
7674,2024-03-16,B,12,299
7675,2024-03-16,B,13,324
7676,2024-03-16,B,14,188
7677,2024-03-16,B,15,228
7678,2024-03-16,B,16,364
7679,2024-03-16,B,17,430
7680,2024-03-16,B,18,359
7681,2024-03-16,B,19,458
7682,2024-03-16,B,20,308
7683,2024-03-16,B,21,292
7684,2024-03-16,B,22,231
7685,2024-03-16,C,6,233
7686,2024-03-16,C,7,449
7687,2024-03-16,C,8,512
7688,2024-03-16,C,9,400
7689,2024-03-16,C,10,275
7690,2024-03-16,C,11,222
7691,2024-03-16,C,12,243
7692,2024-03-16,C,13,289
7693,2024-03-16,C,14,199
7694,2024-03-16,C,15,248
7695,2024-03-16,C,16,410
7696,2024-03-16,C,17,414
7697,2024-03-16,C,18,411
7698,2024-03-16,C,19,438
7699,2024-03-16,C,20,241
7700,2024-03-16,C,21,274
7701,2024-03-16,C,22,273
7702,2024-03-16,D,6,271
7703,2024-03-16,D,7,489
7704,2024-03-16,D,8,479
7705,2024-03-16,D,9,464
7706,2024-03-16,D,10,209
7707,2024-03-16,D,11,314
7708,2024-03-16,D,12,327
7709,2024-03-16,D,13,245
7710,2024-03-16,D,14,278
7711,2024-03-16,D,15,238
7712,2024-03-16,D,16,387
7713,2024-03-16,D,17,418
7714,2024-03-16,D,18,528
7715,2024-03-16,D,19,479
7716,2024-03-16,D,20,317
7717,2024-03-16,D,21,280
7718,2024-03-16,D,22,223
7719,2024-03-16,E,6,301
7720,2024-03-16,E,7,354
7721,2024-03-16,E,8,483
7722,2024-03-16,E,9,511
7723,2024-03-16,E,10,266
7724,2024-03-16,E,11,326
7725,2024-03-16,E,12,202
7726,2024-03-16,E,13,324
7727,2024-03-16,E,14,253
7728,2024-03-16,E,15,318
7729,2024-03-16,E,16,456
7730,2024-03-16,E,17,476
7731,2024-03-16,E,18,455
7732,2024-03-16,E,19,443
7733,2024-03-16,E,20,314
7734,2024-03-16,E,21,262
7735,2024-03-16,E,22,284
7736,2024-03-16,F,6,259
7737,2024-03-16,F,7,440
7738,2024-03-16,F,8,489
7739,2024-03-16,F,9,475
7740,2024-03-16,F,10,310
7741,2024-03-16,F,11,252
7742,2024-03-16,F,12,229
7743,2024-03-16,F,13,309
7744,2024-03-16,F,14,262
7745,2024-03-16,F,15,228
7746,2024-03-16,F,16,471
7747,2024-03-16,F,17,453
7748,2024-03-16,F,18,489
7749,2024-03-16,F,19,402
7750,2024-03-16,F,20,240
7751,2024-03-16,F,21,216
7752,2024-03-16,F,22,237
7753,2024-03-17,A,6,244
7754,2024-03-17,A,7,495
7755,2024-03-17,A,8,430
7756,2024-03-17,A,9,441
7757,2024-03-17,A,10,327
7758,2024-03-17,A,11,142
7759,2024-03-17,A,12,279
7760,2024-03-17,A,13,208
7761,2024-03-17,A,14,227
7762,2024-03-17,A,15,316
7763,2024-03-17,A,16,418
7764,2024-03-17,A,17,522
7765,2024-03-17,A,18,441
7766,2024-03-17,A,19,382
7767,2024-03-17,A,20,282
7768,2024-03-17,A,21,305
7769,2024-03-17,A,22,280
7770,2024-03-17,B,6,251
7771,2024-03-17,B,7,400
7772,2024-03-17,B,8,455
7773,2024-03-17,B,9,534
7774,2024-03-17,B,10,228
7775,2024-03-17,B,11,243
7776,2024-03-17,B,12,299
7777,2024-03-17,B,13,284
7778,2024-03-17,B,14,207
7779,2024-03-17,B,15,255
7780,2024-03-17,B,16,472
7781,2024-03-17,B,17,417
7782,2024-03-17,B,18,473
7783,2024-03-17,B,19,475
7784,2024-03-17,B,20,222
7785,2024-03-17,B,21,248
7786,2024-03-17,B,22,286
7787,2024-03-17,C,6,198
7788,2024-03-17,C,7,459
7789,2024-03-17,C,8,489
7790,2024-03-17,C,9,443
7791,2024-03-17,C,10,283
7792,2024-03-17,C,11,235
7793,2024-03-17,C,12,235
7794,2024-03-17,C,13,289
7795,2024-03-17,C,14,314
7796,2024-03-17,C,15,231
7797,2024-03-17,C,16,367
7798,2024-03-17,C,17,414
7799,2024-03-17,C,18,434
7800,2024-03-17,C,19,387
7801,2024-03-17,C,20,326
7802,2024-03-17,C,21,254
7803,2024-03-17,C,22,230
7804,2024-03-17,D,6,337
7805,2024-03-17,D,7,518
7806,2024-03-17,D,8,438
7807,2024-03-17,D,9,510
7808,2024-03-17,D,10,233
7809,2024-03-17,D,11,290
7810,2024-03-17,D,12,331
7811,2024-03-17,D,13,211
7812,2024-03-17,D,14,238
7813,2024-03-17,D,15,239
7814,2024-03-17,D,16,426
7815,2024-03-17,D,17,434
7816,2024-03-17,D,18,412
7817,2024-03-17,D,19,348
7818,2024-03-17,D,20,210
7819,2024-03-17,D,21,224
7820,2024-03-17,D,22,282
7821,2024-03-17,E,6,204
7822,2024-03-17,E,7,431
7823,2024-03-17,E,8,422
7824,2024-03-17,E,9,481
7825,2024-03-17,E,10,305
7826,2024-03-17,E,11,266
7827,2024-03-17,E,12,339
7828,2024-03-17,E,13,266
7829,2024-03-17,E,14,256
7830,2024-03-17,E,15,228
7831,2024-03-17,E,16,424
7832,2024-03-17,E,17,382
7833,2024-03-17,E,18,376
7834,2024-03-17,E,19,375
7835,2024-03-17,E,20,251
7836,2024-03-17,E,21,239
7837,2024-03-17,E,22,366
7838,2024-03-17,F,6,268
7839,2024-03-17,F,7,475
7840,2024-03-17,F,8,445
7841,2024-03-17,F,9,590
7842,2024-03-17,F,10,223
7843,2024-03-17,F,11,241
7844,2024-03-17,F,12,299
7845,2024-03-17,F,13,268
7846,2024-03-17,F,14,209
7847,2024-03-17,F,15,261
7848,2024-03-17,F,16,443
7849,2024-03-17,F,17,436
7850,2024-03-17,F,18,442
7851,2024-03-17,F,19,503
7852,2024-03-17,F,20,270
7853,2024-03-17,F,21,291
7854,2024-03-17,F,22,163
7855,2024-03-18,A,6,274
7856,2024-03-18,A,7,362
7857,2024-03-18,A,8,325
7858,2024-03-18,A,9,352
7859,2024-03-18,A,10,226
7860,2024-03-18,A,11,241
7861,2024-03-18,A,12,196
7862,2024-03-18,A,13,224
7863,2024-03-18,A,14,189
7864,2024-03-18,A,15,219
7865,2024-03-18,A,16,328
7866,2024-03-18,A,17,332
7867,2024-03-18,A,18,307
7868,2024-03-18,A,19,336
7869,2024-03-18,A,20,166
7870,2024-03-18,A,21,207
7871,2024-03-18,A,22,174
7872,2024-03-18,B,6,160
7873,2024-03-18,B,7,331
7874,2024-03-18,B,8,351
7875,2024-03-18,B,9,338
7876,2024-03-18,B,10,215
7877,2024-03-18,B,11,203
7878,2024-03-18,B,12,240
7879,2024-03-18,B,13,196
7880,2024-03-18,B,14,207
7881,2024-03-18,B,15,274
7882,2024-03-18,B,16,302
7883,2024-03-18,B,17,308
7884,2024-03-18,B,18,368
7885,2024-03-18,B,19,281
7886,2024-03-18,B,20,252
7887,2024-03-18,B,21,190
7888,2024-03-18,B,22,166
7889,2024-03-18,C,6,236
7890,2024-03-18,C,7,349
7891,2024-03-18,C,8,432
7892,2024-03-18,C,9,363
7893,2024-03-18,C,10,202
7894,2024-03-18,C,11,176
7895,2024-03-18,C,12,194
7896,2024-03-18,C,13,189
7897,2024-03-18,C,14,253
7898,2024-03-18,C,15,211
7899,2024-03-18,C,16,348
7900,2024-03-18,C,17,323
7901,2024-03-18,C,18,303
7902,2024-03-18,C,19,334
7903,2024-03-18,C,20,263
7904,2024-03-18,C,21,158
7905,2024-03-18,C,22,216
7906,2024-03-18,D,6,259
7907,2024-03-18,D,7,327
7908,2024-03-18,D,8,396
7909,2024-03-18,D,9,396
7910,2024-03-18,D,10,148
7911,2024-03-18,D,11,244
7912,2024-03-18,D,12,176
7913,2024-03-18,D,13,214
7914,2024-03-18,D,14,240
7915,2024-03-18,D,15,248
7916,2024-03-18,D,16,258
7917,2024-03-18,D,17,391
7918,2024-03-18,D,18,376
7919,2024-03-18,D,19,362
7920,2024-03-18,D,20,214
7921,2024-03-18,D,21,182
7922,2024-03-18,D,22,156
7923,2024-03-18,E,6,135
7924,2024-03-18,E,7,385
7925,2024-03-18,E,8,402
7926,2024-03-18,E,9,356
7927,2024-03-18,E,10,181
7928,2024-03-18,E,11,202
7929,2024-03-18,E,12,174
7930,2024-03-18,E,13,200
7931,2024-03-18,E,14,172
7932,2024-03-18,E,15,224
7933,2024-03-18,E,16,369
7934,2024-03-18,E,17,340
7935,2024-03-18,E,18,316
7936,2024-03-18,E,19,359
7937,2024-03-18,E,20,200
7938,2024-03-18,E,21,238
7939,2024-03-18,E,22,174
7940,2024-03-18,F,6,179
7941,2024-03-18,F,7,320
7942,2024-03-18,F,8,341
7943,2024-03-18,F,9,399
7944,2024-03-18,F,10,165
7945,2024-03-18,F,11,107
7946,2024-03-18,F,12,183
7947,2024-03-18,F,13,153
7948,2024-03-18,F,14,179
7949,2024-03-18,F,15,284
7950,2024-03-18,F,16,284
7951,2024-03-18,F,17,345
7952,2024-03-18,F,18,316
7953,2024-03-18,F,19,334
7954,2024-03-18,F,20,179
7955,2024-03-18,F,21,246
7956,2024-03-18,F,22,217
7957,2024-03-19,A,6,218
7958,2024-03-19,A,7,363
7959,2024-03-19,A,8,410
7960,2024-03-19,A,9,382
7961,2024-03-19,A,10,214
7962,2024-03-19,A,11,226
7963,2024-03-19,A,12,129
7964,2024-03-19,A,13,207
7965,2024-03-19,A,14,197
7966,2024-03-19,A,15,246
7967,2024-03-19,A,16,291
7968,2024-03-19,A,17,328
7969,2024-03-19,A,18,396
7970,2024-03-19,A,19,318
7971,2024-03-19,A,20,146
7972,2024-03-19,A,21,286
7973,2024-03-19,A,22,171
7974,2024-03-19,B,6,158
7975,2024-03-19,B,7,319
7976,2024-03-19,B,8,389
7977,2024-03-19,B,9,411
7978,2024-03-19,B,10,270
7979,2024-03-19,B,11,200
7980,2024-03-19,B,12,160
7981,2024-03-19,B,13,177
7982,2024-03-19,B,14,201
7983,2024-03-19,B,15,199
7984,2024-03-19,B,16,372
7985,2024-03-19,B,17,267
7986,2024-03-19,B,18,275
7987,2024-03-19,B,19,307
7988,2024-03-19,B,20,214
7989,2024-03-19,B,21,182
7990,2024-03-19,B,22,179
7991,2024-03-19,C,6,246
7992,2024-03-19,C,7,378
7993,2024-03-19,C,8,320
7994,2024-03-19,C,9,339
7995,2024-03-19,C,10,220
7996,2024-03-19,C,11,149
7997,2024-03-19,C,12,220
7998,2024-03-19,C,13,186
7999,2024-03-19,C,14,214
8000,2024-03-19,C,15,204
8001,2024-03-19,C,16,275
8002,2024-03-19,C,17,294
8003,2024-03-19,C,18,377
8004,2024-03-19,C,19,414
8005,2024-03-19,C,20,130
8006,2024-03-19,C,21,241
8007,2024-03-19,C,22,211
8008,2024-03-19,D,6,283
8009,2024-03-19,D,7,337
8010,2024-03-19,D,8,395
8011,2024-03-19,D,9,347
8012,2024-03-19,D,10,251
8013,2024-03-19,D,11,292
8014,2024-03-19,D,12,208
8015,2024-03-19,D,13,154
8016,2024-03-19,D,14,256
8017,2024-03-19,D,15,222
8018,2024-03-19,D,16,335
8019,2024-03-19,D,17,383
8020,2024-03-19,D,18,274
8021,2024-03-19,D,19,291
8022,2024-03-19,D,20,223
8023,2024-03-19,D,21,170
8024,2024-03-19,D,22,187
8025,2024-03-19,E,6,250
8026,2024-03-19,E,7,377
8027,2024-03-19,E,8,312
8028,2024-03-19,E,9,376
8029,2024-03-19,E,10,249
8030,2024-03-19,E,11,206
8031,2024-03-19,E,12,234
8032,2024-03-19,E,13,179
8033,2024-03-19,E,14,210
8034,2024-03-19,E,15,136
8035,2024-03-19,E,16,345
8036,2024-03-19,E,17,334
8037,2024-03-19,E,18,268
8038,2024-03-19,E,19,380
8039,2024-03-19,E,20,222
8040,2024-03-19,E,21,172
8041,2024-03-19,E,22,226
8042,2024-03-19,F,6,160
8043,2024-03-19,F,7,326
8044,2024-03-19,F,8,320
8045,2024-03-19,F,9,319
8046,2024-03-19,F,10,217
8047,2024-03-19,F,11,203
8048,2024-03-19,F,12,229
8049,2024-03-19,F,13,87
8050,2024-03-19,F,14,184
8051,2024-03-19,F,15,184
8052,2024-03-19,F,16,322
8053,2024-03-19,F,17,321
8054,2024-03-19,F,18,329
8055,2024-03-19,F,19,323
8056,2024-03-19,F,20,181
8057,2024-03-19,F,21,184
8058,2024-03-19,F,22,197
8059,2024-03-20,A,6,220
8060,2024-03-20,A,7,363
8061,2024-03-20,A,8,328
8062,2024-03-20,A,9,326
8063,2024-03-20,A,10,220
8064,2024-03-20,A,11,230
8065,2024-03-20,A,12,242
8066,2024-03-20,A,13,180
8067,2024-03-20,A,14,124
8068,2024-03-20,A,15,215
8069,2024-03-20,A,16,291
8070,2024-03-20,A,17,315
8071,2024-03-20,A,18,325
8072,2024-03-20,A,19,342
8073,2024-03-20,A,20,235
8074,2024-03-20,A,21,246
8075,2024-03-20,A,22,252
8076,2024-03-20,B,6,204
8077,2024-03-20,B,7,292
8078,2024-03-20,B,8,335
8079,2024-03-20,B,9,416
8080,2024-03-20,B,10,205
8081,2024-03-20,B,11,287
8082,2024-03-20,B,12,184
8083,2024-03-20,B,13,292
8084,2024-03-20,B,14,199
8085,2024-03-20,B,15,183
8086,2024-03-20,B,16,291
8087,2024-03-20,B,17,346
8088,2024-03-20,B,18,263
8089,2024-03-20,B,19,298
8090,2024-03-20,B,20,197
8091,2024-03-20,B,21,109
8092,2024-03-20,B,22,196
8093,2024-03-20,C,6,268
8094,2024-03-20,C,7,377
8095,2024-03-20,C,8,333
8096,2024-03-20,C,9,340
8097,2024-03-20,C,10,213
8098,2024-03-20,C,11,179
8099,2024-03-20,C,12,218
8100,2024-03-20,C,13,178
8101,2024-03-20,C,14,159
8102,2024-03-20,C,15,247
8103,2024-03-20,C,16,348
8104,2024-03-20,C,17,244
8105,2024-03-20,C,18,306
8106,2024-03-20,C,19,361
8107,2024-03-20,C,20,193
8108,2024-03-20,C,21,176
8109,2024-03-20,C,22,189
8110,2024-03-20,D,6,204
8111,2024-03-20,D,7,352
8112,2024-03-20,D,8,356
8113,2024-03-20,D,9,354
8114,2024-03-20,D,10,161
8115,2024-03-20,D,11,158
8116,2024-03-20,D,12,156
8117,2024-03-20,D,13,203
8118,2024-03-20,D,14,223
8119,2024-03-20,D,15,162
8120,2024-03-20,D,16,259
8121,2024-03-20,D,17,285
8122,2024-03-20,D,18,376
8123,2024-03-20,D,19,307
8124,2024-03-20,D,20,191
8125,2024-03-20,D,21,168
8126,2024-03-20,D,22,222
8127,2024-03-20,E,6,195
8128,2024-03-20,E,7,330
8129,2024-03-20,E,8,318
8130,2024-03-20,E,9,375
8131,2024-03-20,E,10,210
8132,2024-03-20,E,11,150
8133,2024-03-20,E,12,249
8134,2024-03-20,E,13,174
8135,2024-03-20,E,14,111
8136,2024-03-20,E,15,261
8137,2024-03-20,E,16,315
8138,2024-03-20,E,17,337
8139,2024-03-20,E,18,386
8140,2024-03-20,E,19,279
8141,2024-03-20,E,20,219
8142,2024-03-20,E,21,247
8143,2024-03-20,E,22,162
8144,2024-03-20,F,6,258
8145,2024-03-20,F,7,303
8146,2024-03-20,F,8,356
8147,2024-03-20,F,9,316
8148,2024-03-20,F,10,227
8149,2024-03-20,F,11,161
8150,2024-03-20,F,12,175
8151,2024-03-20,F,13,164
8152,2024-03-20,F,14,151
8153,2024-03-20,F,15,169
8154,2024-03-20,F,16,318
8155,2024-03-20,F,17,315
8156,2024-03-20,F,18,311
8157,2024-03-20,F,19,293
8158,2024-03-20,F,20,185
8159,2024-03-20,F,21,136
8160,2024-03-20,F,22,172
8161,2024-03-21,A,6,191
8162,2024-03-21,A,7,371
8163,2024-03-21,A,8,366
8164,2024-03-21,A,9,310
8165,2024-03-21,A,10,217
8166,2024-03-21,A,11,204
8167,2024-03-21,A,12,257
8168,2024-03-21,A,13,140
8169,2024-03-21,A,14,194
8170,2024-03-21,A,15,241
8171,2024-03-21,A,16,308
8172,2024-03-21,A,17,283
8173,2024-03-21,A,18,287
8174,2024-03-21,A,19,351
8175,2024-03-21,A,20,138
8176,2024-03-21,A,21,186
8177,2024-03-21,A,22,164
8178,2024-03-21,B,6,167
8179,2024-03-21,B,7,377
8180,2024-03-21,B,8,344
8181,2024-03-21,B,9,369
8182,2024-03-21,B,10,150
8183,2024-03-21,B,11,233
