date,terminal,hour,passenger_count
2024-03-08,D,10,294
2024-03-08,D,11,234
2024-03-08,D,12,187
2024-03-08,D,13,198
2024-03-08,D,14,159
2024-03-08,D,15,214
2024-03-08,D,16,307
2024-03-08,D,17,348
2024-03-08,D,18,266
2024-03-08,D,19,306
2024-03-08,D,20,153
2024-03-08,D,21,156
2024-03-08,D,22,224
2024-03-08,E,6,244
2024-03-08,E,7,266
2024-03-08,E,8,434
2024-03-08,E,9,416
2024-03-08,E,10,146
2024-03-08,E,11,233
2024-03-08,E,12,181
2024-03-08,E,13,196
2024-03-08,E,14,224
2024-03-08,E,15,219
2024-03-08,E,16,297
2024-03-08,E,17,296
2024-03-08,E,18,299
2024-03-08,E,19,365
2024-03-08,E,20,125
2024-03-08,E,21,193
2024-03-08,E,22,262
2024-03-08,F,6,228
2024-03-08,F,7,402
2024-03-08,F,8,354
2024-03-08,F,9,313
2024-03-08,F,10,202
2024-03-08,F,11,172
2024-03-08,F,12,289
2024-03-08,F,13,193
2024-03-08,F,14,225
2024-03-08,F,15,268
2024-03-08,F,16,276
2024-03-08,F,17,228
2024-03-08,F,18,339
2024-03-08,F,19,347
2024-03-08,F,20,183
2024-03-08,F,21,153
2024-03-08,F,22,212
2024-03-09,A,6,259
2024-03-09,A,7,480
2024-03-09,A,8,422
2024-03-09,A,9,480
2024-03-09,A,10,292
2024-03-09,A,11,199
2024-03-09,A,12,318
2024-03-09,A,13,270
2024-03-09,A,14,294
2024-03-09,A,15,208
2024-03-09,A,16,443
2024-03-09,A,17,350
2024-03-09,A,18,378
2024-03-09,A,19,426
2024-03-09,A,20,248
2024-03-09,A,21,261
2024-03-09,A,22,337
2024-03-09,B,6,260
2024-03-09,B,7,496
2024-03-09,B,8,465
2024-03-09,B,9,464
2024-03-09,B,10,220
2024-03-09,B,11,274
2024-03-09,B,12,361
2024-03-09,B,13,263
2024-03-09,B,14,249
2024-03-09,B,15,305
2024-03-09,B,16,456
2024-03-09,B,17,433
2024-03-09,B,18,403
2024-03-09,B,19,461
2024-03-09,B,20,264
2024-03-09,B,21,296
2024-03-09,B,22,227
2024-03-09,C,6,236
2024-03-09,C,7,471
2024-03-09,C,8,418
2024-03-09,C,9,453
2024-03-09,C,10,208
2024-03-09,C,11,198
2024-03-09,C,12,357
2024-03-09,C,13,235
2024-03-09,C,14,239
2024-03-09,C,15,263
2024-03-09,C,16,373
2024-03-09,C,17,395
2024-03-09,C,18,489
2024-03-09,C,19,430
2024-03-09,C,20,299
2024-03-09,C,21,322
2024-03-09,C,22,268
2024-03-09,D,6,251
2024-03-09,D,7,410
2024-03-09,D,8,452
2024-03-09,D,9,461
2024-03-09,D,10,227
2024-03-09,D,11,321
2024-03-09,D,12,304
2024-03-09,D,13,299
2024-03-09,D,14,255
2024-03-09,D,15,218
2024-03-09,D,16,469
2024-03-09,D,17,429
2024-03-09,D,18,446
2024-03-09,D,19,440
2024-03-09,D,20,272
2024-03-09,D,21,339
2024-03-09,D,22,233
2024-03-09,E,6,247
2024-03-09,E,7,533
2024-03-09,E,8,471
2024-03-09,E,9,462
2024-03-09,E,10,249
2024-03-09,E,11,287
2024-03-09,E,12,250
2024-03-09,E,13,246
2024-03-09,E,14,286
2024-03-09,E,15,263
2024-03-09,E,16,375
2024-03-09,E,17,417
2024-03-09,E,18,471
2024-03-09,E,19,446
2024-03-09,E,20,320
2024-03-09,E,21,230
2024-03-09,E,22,302
2024-03-09,F,6,234
2024-03-09,F,7,418
2024-03-09,F,8,435
2024-03-09,F,9,473
2024-03-09,F,10,301
2024-03-09,F,11,272
2024-03-09,F,12,253
2024-03-09,F,13,218
2024-03-09,F,14,288
2024-03-09,F,15,298
2024-03-09,F,16,427
2024-03-09,F,17,373
2024-03-09,F,18,448
2024-03-09,F,19,465
2024-03-09,F,20,321
2024-03-09,F,21,242
2024-03-09,F,22,277
2024-03-10,A,6,238
2024-03-10,A,7,431
2024-03-10,A,8,531
2024-03-10,A,9,490
2024-03-10,A,10,311
2024-03-10,A,11,211
2024-03-10,A,12,271
2024-03-10,A,13,280
2024-03-10,A,14,226
2024-03-10,A,15,319
2024-03-10,A,16,406
2024-03-10,A,17,434
2024-03-10,A,18,393
2024-03-10,A,19,368
2024-03-10,A,20,296
2024-03-10,A,21,275
2024-03-10,A,22,269
2024-03-10,B,6,248
2024-03-10,B,7,482
2024-03-10,B,8,518
2024-03-10,B,9,440
2024-03-10,B,10,282
2024-03-10,B,11,268
2024-03-10,B,12,252
2024-03-10,B,13,194
2024-03-10,B,14,259
2024-03-10,B,15,286
2024-03-10,B,16,428
2024-03-10,B,17,358
2024-03-10,B,18,465
2024-03-10,B,19,481
2024-03-10,B,20,255
2024-03-10,B,21,352
2024-03-10,B,22,226
2024-03-10,C,6,209
2024-03-10,C,7,427
2024-03-10,C,8,477
2024-03-10,C,9,396
2024-03-10,C,10,247
2024-03-10,C,11,377
2024-03-10,C,12,199
2024-03-10,C,13,238
2024-03-10,C,14,218
2024-03-10,C,15,248
2024-03-10,C,16,402
2024-03-10,C,17,389
2024-03-10,C,18,409
2024-03-10,C,19,441
2024-03-10,C,20,315
2024-03-10,C,21,248
2024-03-10,C,22,260
2024-03-10,D,6,278
2024-03-10,D,7,418
2024-03-10,D,8,461
2024-03-10,D,9,447
2024-03-10,D,10,298
2024-03-10,D,11,330
2024-03-10,D,12,228
2024-03-10,D,13,311
2024-03-10,D,14,201
2024-03-10,D,15,268
2024-03-10,D,16,426
2024-03-10,D,17,356
2024-03-10,D,18,382
2024-03-10,D,19,378
2024-03-10,D,20,207
2024-03-10,D,21,153
2024-03-10,D,22,251
2024-03-10,E,6,256
2024-03-10,E,7,464
2024-03-10,E,8,498
2024-03-10,E,9,390
2024-03-10,E,10,244
2024-03-10,E,11,362
2024-03-10,E,12,295
2024-03-10,E,13,295
2024-03-10,E,14,219
2024-03-10,E,15,252
2024-03-10,E,16,324
2024-03-10,E,17,439
2024-03-10,E,18,472
2024-03-10,E,19,358
2024-03-10,E,20,213
2024-03-10,E,21,258
2024-03-10,E,22,266
2024-03-10,F,6,238
2024-03-10,F,7,435
2024-03-10,F,8,435
2024-03-10,F,9,466
2024-03-10,F,10,283
2024-03-10,F,11,258
2024-03-10,F,12,254
2024-03-10,F,13,189
2024-03-10,F,14,294
2024-03-10,F,15,257
2024-03-10,F,16,398
2024-03-10,F,17,426
2024-03-10,F,18,382
2024-03-10,F,19,399
2024-03-10,F,20,264
2024-03-10,F,21,232
2024-03-10,F,22,194
2024-03-11,A,6,127
2024-03-11,A,7,377
2024-03-11,A,8,358
2024-03-11,A,9,357
2024-03-11,A,10,153
2024-03-11,A,11,199
2024-03-11,A,12,183
2024-03-11,A,13,175
2024-03-11,A,14,196
2024-03-11,A,15,211
2024-03-11,A,16,389
2024-03-11,A,17,342
2024-03-11,A,18,354
2024-03-11,A,19,364
2024-03-11,A,20,169
2024-03-11,A,21,187
2024-03-11,A,22,163
2024-03-11,B,6,172
2024-03-11,B,7,342
2024-03-11,B,8,331
2024-03-11,B,9,368
2024-03-11,B,10,217
2024-03-11,B,11,147
2024-03-11,B,12,187
2024-03-11,B,13,187
2024-03-11,B,14,141
2024-03-11,B,15,169
2024-03-11,B,16,354
2024-03-11,B,17,354
2024-03-11,B,18,254
2024-03-11,B,19,338
2024-03-11,B,20,141
2024-03-11,B,21,183
2024-03-11,B,22,196
2024-03-11,C,6,230
2024-03-11,C,7,353
2024-03-11,C,8,319
2024-03-11,C,9,312
2024-03-11,C,10,206
2024-03-11,C,11,174
2024-03-11,C,12,183
2024-03-11,C,13,238
2024-03-11,C,14,217
2024-03-11,C,15,263
2024-03-11,C,16,279
2024-03-11,C,17,291
2024-03-11,C,18,327
2024-03-11,C,19,392
2024-03-11,C,20,168
2024-03-11,C,21,201
2024-03-11,C,22,252
2024-03-11,D,6,201
2024-03-11,D,7,400
2024-03-11,D,8,438
2024-03-11,D,9,371
2024-03-11,D,10,218
2024-03-11,D,11,229
2024-03-11,D,12,163
2024-03-11,D,13,140
2024-03-11,D,14,206
2024-03-11,D,15,174
2024-03-11,D,16,362
2024-03-11,D,17,332
2024-03-11,D,18,361
2024-03-11,D,19,271
2024-03-11,D,20,240
2024-03-11,D,21,108
2024-03-11,D,22,155
2024-03-11,E,6,225
2024-03-11,E,7,339
2024-03-11,E,8,343
2024-03-11,E,9,364
2024-03-11,E,10,256
2024-03-11,E,11,123
2024-03-11,E,12,249
2024-03-11,E,13,252
2024-03-11,E,14,179
2024-03-11,E,15,172
2024-03-11,E,16,315
2024-03-11,E,17,291
2024-03-11,E,18,333
2024-03-11,E,19,339
2024-03-11,E,20,137
2024-03-11,E,21,163
2024-03-11,E,22,152
2024-03-11,F,6,208
2024-03-11,F,7,394
2024-03-11,F,8,317
2024-03-11,F,9,394
2024-03-11,F,10,163
2024-03-11,F,11,228
2024-03-11,F,12,188
2024-03-11,F,13,182
2024-03-11,F,14,245
2024-03-11,F,15,271
2024-03-11,F,16,242
2024-03-11,F,17,343
2024-03-11,F,18,327
2024-03-11,F,19,346
2024-03-11,F,20,142
2024-03-11,F,21,156
2024-03-11,F,22,173
2024-03-12,A,6,208
2024-03-12,A,7,330
2024-03-12,A,8,347
2024-03-12,A,9,393
2024-03-12,A,10,281
2024-03-12,A,11,230
2024-03-12,A,12,234
2024-03-12,A,13,192
2024-03-12,A,14,164
2024-03-12,A,15,186
2024-03-12,A,16,317
2024-03-12,A,17,273
2024-03-12,A,18,352
2024-03-12,A,19,380
2024-03-12,A,20,204
2024-03-12,A,21,243
2024-03-12,A,22,248
2024-03-12,B,6,158
2024-03-12,B,7,290
2024-03-12,B,8,340
2024-03-12,B,9,363
2024-03-12,B,10,152
2024-03-12,B,11,256
2024-03-12,B,12,277
2024-03-12,B,13,207
2024-03-12,B,14,160
2024-03-12,B,15,219
2024-03-12,B,16,280
2024-03-12,B,17,365
2024-03-12,B,18,310
2024-03-12,B,19,349
2024-03-12,B,20,236
2024-03-12,B,21,221
2024-03-12,B,22,271
2024-03-12,C,6,207
2024-03-12,C,7,339
2024-03-12,C,8,275
2024-03-12,C,9,268
2024-03-12,C,10,226
2024-03-12,C,11,192
2024-03-12,C,12,167
2024-03-12,C,13,155
2024-03-12,C,14,229
2024-03-12,C,15,160
2024-03-12,C,16,385
2024-03-12,C,17,414
2024-03-12,C,18,283
2024-03-12,C,19,346
2024-03-12,C,20,217
2024-03-12,C,21,160
2024-03-12,C,22,160
2024-03-12,D,6,195
2024-03-12,D,7,314
2024-03-12,D,8,403
2024-03-12,D,9,350
2024-03-12,D,10,155
2024-03-12,D,11,196
2024-03-12,D,12,218
2024-03-12,D,13,171
2024-03-12,D,14,120
2024-03-12,D,15,205
2024-03-12,D,16,271
2024-03-12,D,17,288
2024-03-12,D,18,338
2024-03-12,D,19,296
2024-03-12,D,20,194
2024-03-12,D,21,258
2024-03-12,D,22,185
2024-03-12,E,6,280
2024-03-12,E,7,389
2024-03-12,E,8,322
2024-03-12,E,9,340
2024-03-12,E,10,149
2024-03-12,E,11,225
2024-03-12,E,12,252
2024-03-12,E,13,185
2024-03-12,E,14,125
2024-03-12,E,15,214
2024-03-12,E,16,285
2024-03-12,E,17,291
2024-03-12,E,18,332
2024-03-12,E,19,369
2024-03-12,E,20,229
2024-03-12,E,21,217
2024-03-12,E,22,193
2024-03-12,F,6,147
2024-03-12,F,7,373
2024-03-12,F,8,388
2024-03-12,F,9,336
2024-03-12,F,10,185
2024-03-12,F,11,244
2024-03-12,F,12,184
2024-03-12,F,13,189
2024-03-12,F,14,196
2024-03-12,F,15,226
2024-03-12,F,16,331
2024-03-12,F,17,328
2024-03-12,F,18,380
2024-03-12,F,19,303
2024-03-12,F,20,161
2024-03-12,F,21,240
2024-03-12,F,22,209
2024-03-13,A,6,176
2024-03-13,A,7,345
2024-03-13,A,8,309
2024-03-13,A,9,369
2024-03-13,A,10,141
2024-03-13,A,11,227
2024-03-13,A,12,179
2024-03-13,A,13,144
2024-03-13,A,14,243
2024-03-13,A,15,290
2024-03-13,A,16,337
2024-03-13,A,17,308
2024-03-13,A,18,281
2024-03-13,A,19,330
2024-03-13,A,20,225
2024-03-13,A,21,200
2024-03-13,A,22,235
2024-03-13,B,6,260
2024-03-13,B,7,309
2024-03-13,B,8,371
2024-03-13,B,9,283
2024-03-13,B,10,167
2024-03-13,B,11,228
2024-03-13,B,12,198
2024-03-13,B,13,135
2024-03-13,B,14,241
2024-03-13,B,15,178
2024-03-13,B,16,354
2024-03-13,B,17,340
2024-03-13,B,18,286
2024-03-13,B,19,354
2024-03-13,B,20,212
2024-03-13,B,21,207
2024-03-13,B,22,181
2024-03-13,C,6,155
2024-03-13,C,7,343
2024-03-13,C,8,342
2024-03-13,C,9,394
2024-03-13,C,10,134
2024-03-13,C,11,258
2024-03-13,C,12,261
2024-03-13,C,13,174
2024-03-13,C,14,256
2024-03-13,C,15,159
2024-03-13,C,16,365
2024-03-13,C,17,287
2024-03-13,C,18,361
2024-03-13,C,19,262
2024-03-13,C,20,243
2024-03-13,C,21,251
2024-03-13,C,22,141
2024-03-13,D,6,270
2024-03-13,D,7,400
2024-03-13,D,8,280
2024-03-13,D,9,340
2024-03-13,D,10,241
2024-03-13,D,11,228
2024-03-13,D,12,204
2024-03-13,D,13,237
2024-03-13,D,14,165
2024-03-13,D,15,201
2024-03-13,D,16,286
2024-03-13,D,17,325
2024-03-13,D,18,360
2024-03-13,D,19,351
2024-03-13,D,20,208
2024-03-13,D,21,239
2024-03-13,D,22,243
2024-03-13,E,6,271
2024-03-13,E,7,406
2024-03-13,E,8,386
2024-03-13,E,9,397
2024-03-13,E,10,209
2024-03-13,E,11,188
2024-03-13,E,12,234
2024-03-13,E,13,230
2024-03-13,E,14,211
2024-03-13,E,15,192
2024-03-13,E,16,309
2024-03-13,E,17,303
2024-03-13,E,18,370
2024-03-13,E,19,367
2024-03-13,E,20,245
2024-03-13,E,21,157
2024-03-13,E,22,185
2024-03-13,F,6,189
2024-03-13,F,7,335
2024-03-13,F,8,434
2024-03-13,F,9,376
2024-03-13,F,10,213
2024-03-13,F,11,181
2024-03-13,F,12,234
2024-03-13,F,13,287
2024-03-13,F,14,203
2024-03-13,F,15,190
2024-03-13,F,16,316
2024-03-13,F,17,307
2024-03-13,F,18,319
2024-03-13,F,19,295
2024-03-13,F,20,164
2024-03-13,F,21,199
2024-03-13,F,22,203
2024-03-14,A,6,189
2024-03-14,A,7,418
2024-03-14,A,8,376
2024-03-14,A,9,389
2024-03-14,A,10,230
2024-03-14,A,11,204
2024-03-14,A,12,208
2024-03-14,A,13,165
2024-03-14,A,14,226
2024-03-14,A,15,186
2024-03-14,A,16,294
2024-03-14,A,17,372
2024-03-14,A,18,266
2024-03-14,A,19,388
2024-03-14,A,20,265
2024-03-14,A,21,191
2024-03-14,A,22,271
2024-03-14,B,6,164
2024-03-14,B,7,399
2024-03-14,B,8,360
2024-03-14,B,9,287
2024-03-14,B,10,174
2024-03-14,B,11,193
2024-03-14,B,12,231
2024-03-14,B,13,180
2024-03-14,B,14,189
2024-03-14,B,15,221
2024-03-14,B,16,339
2024-03-14,B,17,316
2024-03-14,B,18,307
2024-03-14,B,19,357
2024-03-14,B,20,187
2024-03-14,B,21,152
2024-03-14,B,22,184
2024-03-14,C,6,221
2024-03-14,C,7,354
2024-03-14,C,8,339
2024-03-14,C,9,309
2024-03-14,C,10,194
2024-03-14,C,11,209
2024-03-14,C,12,159
2024-03-14,C,13,192
2024-03-14,C,14,156
2024-03-14,C,15,194
2024-03-14,C,16,389
2024-03-14,C,17,326
2024-03-14,C,18,256
2024-03-14,C,19,333
2024-03-14,C,20,252
2024-03-14,C,21,144
2024-03-14,C,22,158
2024-03-14,D,6,210
2024-03-14,D,7,356
2024-03-14,D,8,408
2024-03-14,D,9,352
2024-03-14,D,10,233
2024-03-14,D,11,261
2024-03-14,D,12,165
2024-03-14,D,13,229
2024-03-14,D,14,183
2024-03-14,D,15,111
2024-03-14,D,16,339
2024-03-14,D,17,343
2024-03-14,D,18,258
2024-03-14,D,19,301
2024-03-14,D,20,175
2024-03-14,D,21,232
2024-03-14,D,22,138
2024-03-14,E,6,204
2024-03-14,E,7,266
2024-03-14,E,8,375
2024-03-14,E,9,365
2024-03-14,E,10,179
2024-03-14,E,11,257
2024-03-14,E,12,95
2024-03-14,E,13,199
2024-03-14,E,14,247
2024-03-14,E,15,205
2024-03-14,E,16,374
2024-03-14,E,17,301
2024-03-14,E,18,313
2024-03-14,E,19,369
2024-03-14,E,20,235
2024-03-14,E,21,295
2024-03-14,E,22,204
2024-03-14,F,6,208
2024-03-14,F,7,341
2024-03-14,F,8,351
2024-03-14,F,9,403
2024-03-14,F,10,199
2024-03-14,F,11,167
2024-03-14,F,12,184
2024-03-14,F,13,196
2024-03-14,F,14,170
2024-03-14,F,15,181
2024-03-14,F,16,280
2024-03-14,F,17,303
2024-03-14,F,18,366
2024-03-14,F,19,321
2024-03-14,F,20,298
2024-03-14,F,21,169
2024-03-14,F,22,219
2024-03-15,A,6,208
2024-03-15,A,7,386
2024-03-15,A,8,335
2024-03-15,A,9,345
2024-03-15,A,10,216
2024-03-15,A,11,179
2024-03-15,A,12,129
2024-03-15,A,13,252
2024-03-15,A,14,235
2024-03-15,A,15,183
2024-03-15,A,16,328
2024-03-15,A,17,360
2024-03-15,A,18,373
2024-03-15,A,19,324
2024-03-15,A,20,176
2024-03-15,A,21,258
2024-03-15,A,22,203
2024-03-15,B,6,194
2024-03-15,B,7,370
2024-03-15,B,8,406
2024-03-15,B,9,358
2024-03-15,B,10,239
2024-03-15,B,11,191
2024-03-15,B,12,224
2024-03-15,B,13,162
2024-03-15,B,14,242
2024-03-15,B,15,172
2024-03-15,B,16,338
2024-03-15,B,17,260
2024-03-15,B,18,320
2024-03-15,B,19,327
2024-03-15,B,20,172
2024-03-15,B,21,195
2024-03-15,B,22,210
2024-03-15,C,6,222
2024-03-15,C,7,364
2024-03-15,C,8,413
2024-03-15,C,9,406
2024-03-15,C,10,198
2024-03-15,C,11,146
2024-03-15,C,12,180
2024-03-15,C,13,110
2024-03-15,C,14,192
2024-03-15,C,15,256
2024-03-15,C,16,351
2024-03-15,C,17,323
2024-03-15,C,18,290
2024-03-15,C,19,324
2024-03-15,C,20,285
2024-03-15,C,21,259
2024-03-15,C,22,193
2024-03-15,D,6,140
2024-03-15,D,7,448
2024-03-15,D,8,330
2024-03-15,D,9,381
2024-03-15,D,10,137
2024-03-15,D,11,187
2024-03-15,D,12,137
2024-03-15,D,13,153
2024-03-15,D,14,163
2024-03-15,D,15,219
2024-03-15,D,16,316
2024-03-15,D,17,428
2024-03-15,D,18,365
2024-03-15,D,19,366
2024-03-15,D,20,220
2024-03-15,D,21,211
2024-03-15,D,22,247
2024-03-15,E,6,104
2024-03-15,E,7,335
2024-03-15,E,8,305
2024-03-15,E,9,284
2024-03-15,E,10,169
2024-03-15,E,11,154
2024-03-15,E,12,247
2024-03-15,E,13,203
2024-03-15,E,14,119
2024-03-15,E,15,212
2024-03-15,E,16,279
2024-03-15,E,17,322
2024-03-15,E,18,335
2024-03-15,E,19,289
2024-03-15,E,20,208
2024-03-15,E,21,216
2024-03-15,E,22,193
2024-03-15,F,6,171
2024-03-15,F,7,360
2024-03-15,F,8,354
2024-03-15,F,9,372
2024-03-15,F,10,189
2024-03-15,F,11,152
2024-03-15,F,12,193
2024-03-15,F,13,213
2024-03-15,F,14,207
2024-03-15,F,15,195
2024-03-15,F,16,300
2024-03-15,F,17,298
2024-03-15,F,18,302
2024-03-15,F,19,363
2024-03-15,F,20,162
2024-03-15,F,21,203
2024-03-15,F,22,149
2024-03-16,A,6,290
2024-03-16,A,7,446
2024-03-16,A,8,434
2024-03-16,A,9,476
2024-03-16,A,10,161
2024-03-16,A,11,208
2024-03-16,A,12,274
2024-03-16,A,13,300
2024-03-16,A,14,278
2024-03-16,A,15,265
2024-03-16,A,16,512
2024-03-16,A,17,435
2024-03-16,A,18,374
2024-03-16,A,19,456
2024-03-16,A,20,234
2024-03-16,A,21,231
2024-03-16,A,22,204
2024-03-16,B,6,243
2024-03-16,B,7,418
2024-03-16,B,8,490
2024-03-16,B,9,462
2024-03-16,B,10,205
2024-03-16,B,11,256
2024-03-16,B,12,299
2024-03-16,B,13,324
2024-03-16,B,14,188
2024-03-16,B,15,228
2024-03-16,B,16,364
2024-03-16,B,17,430
2024-03-16,B,18,359
2024-03-16,B,19,458
2024-03-16,B,20,308
2024-03-16,B,21,292
2024-03-16,B,22,231
2024-03-16,C,6,233
2024-03-16,C,7,449
2024-03-16,C,8,512
2024-03-16,C,9,400
2024-03-16,C,10,275
2024-03-16,C,11,222
2024-03-16,C,12,243
2024-03-16,C,13,289
2024-03-16,C,14,199
2024-03-16,C,15,248
2024-03-16,C,16,410
2024-03-16,C,17,414
2024-03-16,C,18,411
2024-03-16,C,19,438
2024-03-16,C,20,241
2024-03-16,C,21,274
2024-03-16,C,22,273
2024-03-16,D,6,271
2024-03-16,D,7,489
2024-03-16,D,8,479
2024-03-16,D,9,464
2024-03-16,D,10,209
2024-03-16,D,11,314
2024-03-16,D,12,327
2024-03-16,D,13,245
2024-03-16,D,14,278
2024-03-16,D,15,238
2024-03-16,D,16,387
2024-03-16,D,17,418
2024-03-16,D,18,528
2024-03-16,D,19,479
2024-03-16,D,20,317
2024-03-16,D,21,280
2024-03-16,D,22,223
2024-03-16,E,6,301
2024-03-16,E,7,354
2024-03-16,E,8,483
2024-03-16,E,9,511
2024-03-16,E,10,266
2024-03-16,E,11,326
2024-03-16,E,12,202
2024-03-16,E,13,324
2024-03-16,E,14,253
2024-03-16,E,15,318
2024-03-16,E,16,456
2024-03-16,E,17,476
2024-03-16,E,18,455
2024-03-16,E,19,443
2024-03-16,E,20,314
2024-03-16,E,21,262
2024-03-16,E,22,284
2024-03-16,F,6,259
2024-03-16,F,7,440
2024-03-16,F,8,489
2024-03-16,F,9,475
2024-03-16,F,10,310
2024-03-16,F,11,252
2024-03-16,F,12,229
2024-03-16,F,13,309
2024-03-16,F,14,262
2024-03-16,F,15,228
2024-03-16,F,16,471
2024-03-16,F,17,453
2024-03-16,F,18,489
2024-03-16,F,19,402
2024-03-16,F,20,240
2024-03-16,F,21,216
2024-03-16,F,22,237
2024-03-17,A,6,244
2024-03-17,A,7,495
2024-03-17,A,8,430
2024-03-17,A,9,441
2024-03-17,A,10,327
2024-03-17,A,11,142
2024-03-17,A,12,279
2024-03-17,A,13,208
2024-03-17,A,14,227
2024-03-17,A,15,316
2024-03-17,A,16,418
2024-03-17,A,17,522
2024-03-17,A,18,441
2024-03-17,A,19,382
2024-03-17,A,20,282
2024-03-17,A,21,305
2024-03-17,A,22,280
2024-03-17,B,6,251
2024-03-17,B,7,400
2024-03-17,B,8,455
2024-03-17,B,9,534
2024-03-17,B,10,228
2024-03-17,B,11,243
2024-03-17,B,12,299
2024-03-17,B,13,284
2024-03-17,B,14,207
2024-03-17,B,15,255
2024-03-17,B,16,472
2024-03-17,B,17,417
2024-03-17,B,18,473
2024-03-17,B,19,475
2024-03-17,B,20,222
2024-03-17,B,21,248
2024-03-17,B,22,286
2024-03-17,C,6,198
2024-03-17,C,7,459
2024-03-17,C,8,489
2024-03-17,C,9,443
2024-03-17,C,10,283
2024-03-17,C,11,235
2024-03-17,C,12,235
2024-03-17,C,13,289
2024-03-17,C,14,314
2024-03-17,C,15,231
2024-03-17,C,16,367
2024-03-17,C,17,414
2024-03-17,C,18,434
2024-03-17,C,19,387
2024-03-17,C,20,326
2024-03-17,C,21,254
2024-03-17,C,22,230
2024-03-17,D,6,337
2024-03-17,D,7,518
2024-03-17,D,8,438
2024-03-17,D,9,510
2024-03-17,D,10,233
2024-03-17,D,11,290
2024-03-17,D,12,331
2024-03-17,D,13,211
2024-03-17,D,14,238
2024-03-17,D,15,239
2024-03-17,D,16,426
2024-03-17,D,17,434
2024-03-17,D,18,412
2024-03-17,D,19,348
2024-03-17,D,20,210
2024-03-17,D,21,224
2024-03-17,D,22,282
2024-03-17,E,6,204
2024-03-17,E,7,431
2024-03-17,E,8,422
2024-03-17,E,9,481
2024-03-17,E,10,305
2024-03-17,E,11,266
2024-03-17,E,12,339
2024-03-17,E,13,266
2024-03-17,E,14,256
2024-03-17,E,15,228
2024-03-17,E,16,424
2024-03-17,E,17,382
2024-03-17,E,18,376
2024-03-17,E,19,375
2024-03-17,E,20,251
2024-03-17,E,21,239
2024-03-17,E,22,366
2024-03-17,F,6,268
2024-03-17,F,7,475
2024-03-17,F,8,445
2024-03-17,F,9,590
2024-03-17,F,10,223
2024-03-17,F,11,241
2024-03-17,F,12,299
2024-03-17,F,13,268
2024-03-17,F,14,209
2024-03-17,F,15,261
2024-03-17,F,16,443
2024-03-17,F,17,436
2024-03-17,F,18,442
2024-03-17,F,19,503
2024-03-17,F,20,270
2024-03-17,F,21,291
2024-03-17,F,22,163
2024-03-18,A,6,274
2024-03-18,A,7,362
2024-03-18,A,8,325
2024-03-18,A,9,352
2024-03-18,A,10,226
2024-03-18,A,11,241
2024-03-18,A,12,196
2024-03-18,A,13,224
2024-03-18,A,14,189
2024-03-18,A,15,219
2024-03-18,A,16,328
2024-03-18,A,17,332
2024-03-18,A,18,307
2024-03-18,A,19,336
2024-03-18,A,20,166
2024-03-18,A,21,207
2024-03-18,A,22,174
2024-03-18,B,6,160
2024-03-18,B,7,331
2024-03-18,B,8,351
2024-03-18,B,9,338
2024-03-18,B,10,215
2024-03-18,B,11,203
2024-03-18,B,12,240
2024-03-18,B,13,196
2024-03-18,B,14,207
2024-03-18,B,15,274
2024-03-18,B,16,302
2024-03-18,B,17,308
2024-03-18,B,18,368
2024-03-18,B,19,281
2024-03-18,B,20,252
2024-03-18,B,21,190
2024-03-18,B,22,166
2024-03-18,C,6,236
2024-03-18,C,7,349
2024-03-18,C,8,432
2024-03-18,C,9,363
2024-03-18,C,10,202
2024-03-18,C,11,176
2024-03-18,C,12,194
2024-03-18,C,13,189
2024-03-18,C,14,253
2024-03-18,C,15,211
2024-03-18,C,16,348
2024-03-18,C,17,323
2024-03-18,C,18,303
2024-03-18,C,19,334
2024-03-18,C,20,263
2024-03-18,C,21,158
2024-03-18,C,22,216
2024-03-18,D,6,259
2024-03-18,D,7,327
2024-03-18,D,8,396
2024-03-18,D,9,396
2024-03-18,D,10,148
2024-03-18,D,11,244
2024-03-18,D,12,176
2024-03-18,D,13,214
2024-03-18,D,14,240
2024-03-18,D,15,248
2024-03-18,D,16,258
2024-03-18,D,17,391
2024-03-18,D,18,376
2024-03-18,D,19,362
2024-03-18,D,20,214
2024-03-18,D,21,182
2024-03-18,D,22,156
2024-03-18,E,6,135
2024-03-18,E,7,385
2024-03-18,E,8,402
2024-03-18,E,9,356
2024-03-18,E,10,181
2024-03-18,E,11,202
2024-03-18,E,12,174
2024-03-18,E,13,200
2024-03-18,E,14,172
2024-03-18,E,15,224
2024-03-18,E,16,369
2024-03-18,E,17,340
2024-03-18,E,18,316
2024-03-18,E,19,359
2024-03-18,E,20,200
2024-03-18,E,21,238
2024-03-18,E,22,174
2024-03-18,F,6,179
2024-03-18,F,7,320
2024-03-18,F,8,341
2024-03-18,F,9,399
2024-03-18,F,10,165
2024-03-18,F,11,107
2024-03-18,F,12,183
2024-03-18,F,13,153
2024-03-18,F,14,179
2024-03-18,F,15,284
2024-03-18,F,16,284
2024-03-18,F,17,345
2024-03-18,F,18,316
2024-03-18,F,19,334
2024-03-18,F,20,179
2024-03-18,F,21,246
2024-03-18,F,22,217
2024-03-19,A,6,218
2024-03-19,A,7,363
2024-03-19,A,8,410
2024-03-19,A,9,382
2024-03-19,A,10,214
2024-03-19,A,11,226
2024-03-19,A,12,129
2024-03-19,A,13,207
